C0,C1,C2,C3,C4
0.0225760957922162,0.09881292672463711,0.09701489811416059,0.5847414915724575,2.0385064406301128
0.02139110651938272,0.08570752277881785,0.08484363540525841,0.5888371377996962,2.0883151492635563
0.018633548539296618,0.07904443718158342,0.07222225159766225,0.600537827965986,2.0319293880476197
0.016347865896415126,0.06917717025559762,0.07082489979194863,0.5958542187457916,2.0580439443224487
0.015042277007497558,0.05810008522455608,0.05882061518609855,0.5387117972219182,2.2144013332456414
0.014084321980883082,0.05567167721449274,0.05823911673974431,0.5937721070565462,2.127319508854067
0.013303556202060344,0.04504930193746487,0.05010583158942092,0.607068323421361,2.244280625672566
0.010565315366087622,0.042114292291464184,0.04530463168948345,0.632432496960929,2.188807889210477
0.009775873054105311,0.03724804483376405,0.03969559604069847,0.6562600248636047,2.0679387943222967
0.008752241066301729,0.033552675692422096,0.03679946519551235,0.6235510040789976,1.9966740526107747
0.007368126101884392,0.02836787713145454,0.029498361254979323,0.6099798553449407,2.1049914284922147
0.0070891789977082665,0.02583282234497163,0.028703244272944645,0.5852437790512102,2.190752774202589
0.006373107001190189,0.02277955780070791,0.025053188907759164,0.6115557732981521,2.1715831973151216
0.00627119054946155,0.021100900445479284,0.023347057801225857,0.6290109892043815,2.1012746592923834
0.005393123104161599,0.017405421964298867,0.020706370068391766,0.6414840054109612,2.263905711331985
0.004580984527470279,0.015974080341803434,0.01910577675902194,0.5896308015932332,2.0257400341102647
0.004541250064828371,0.01395648156706254,0.01619612214739187,0.6174663723200201,2.0699059702418316
0.003942539413044922,0.011831317173049164,0.016165366204939118,0.6321475593516115,2.19237608868713
0.0033618166494989994,0.012219789663482092,0.014783974045801593,0.6582406106267513,2.3742471881740776
0.003187804486182844,0.009735144403039672,0.012059236102515272,0.6193450457932475,2.2201513279389116
0.002882345853708922,0.008122846815415074,0.010925862301958257,0.600199658268617,2.0972556299014378
0.002575451323700594,0.008072790671691506,0.009944833006897781,0.5969404965209493,2.2379384921468697
0.0024161541699696237,0.006474824681705123,0.009292096263458727,0.6054529960943771,2.246775907867921
0.001986274269852063,0.006077103574081102,0.008562707387793602,0.5985470015555495,2.2698422574634294
0.0019526663229023737,0.005481942440932452,0.006815967660462078,0.6352170529302616,2.1525806991504135
0.0018570860038011705,0.00456395997974774,0.0062839664946979954,0.6414932327327677,2.119047327789168
0.0016688212685485363,0.004070194758950188,0.005549550387446759,0.6332975026188892,2.199972157131278
0.0015239529086822762,0.003581497233583933,0.004982685071157571,0.6450676929366129,2.2264792273343987
0.001378820423176681,0.003219348576423875,0.004385537167035189,0.6047620174225993,2.3305632548004076
0.0012647596224403827,0.0026760855665919334,0.004286625053710107,0.6255346402999624,2.3740272400067353
0.0010316230883276583,0.002406654554612277,0.003628817359293394,0.6068802624783917,2.1269761311413298
0.0010101281177958346,0.002227686609418093,0.0036338351100706485,0.6176290508195756,2.1456766274535624
0.0008181772300353324,0.0020642488744990247,0.0031999205084235947,0.6469458317942635,2.1862057857457278
0.0007803264160165165,0.0017961258545682907,0.002666315772246344,0.616153711778652,2.1701093461659413
0.000667848197627245,0.0016549556026572328,0.002401151280962976,0.571009958718942,2.2348117666529044
0.0006815874886747119,0.0014054905413786796,0.002200325588121751,0.6109320585378613,2.2349910600325122
0.0006233095220873247,0.0011836980847063157,0.0021457541764736666,0.599698338223127,2.215171266593583
0.0005311225982462646,0.001062960050486332,0.0017688469413454217,0.5801517168021104,2.3105788499077433
0.0005187899817784198,0.0008679938676328501,0.0015519621679474104,0.598001976365571,2.1789135133139106
0.0004265208885192956,0.0008036833151016362,0.001485299110947173,0.6413563597711847,2.100752123799836
0.00039906549230327084,0.0007092359094738876,0.0013620344591487837,0.6592485989305689,2.0561249667121544
0.0003610945050801706,0.0006607138602768059,0.001178063602042788,0.6057153485196168,2.1029152221047585
0.00031084424523333766,0.000592382110900116,0.001161218920350618,0.6426546617999572,2.101574332144817
0.00029882699624844976,0.000498535053892361,0.000992514669712385,0.6470711029836081,2.0280188975316253
0.0002862754347463123,0.00043983123203216357,0.0009023439542335357,0.5893424515584085,2.2514944412823343
0.0002305057516054274,0.00037338276485408047,0.0007718944380183106,0.6170998503536326,2.209618182042632
0.00022531993286719826,0.00035007926306105796,0.000719843189590122,0.6170286969896575,2.156315616091942
0.00019562000750031686,0.000314370385471772,0.0006465244290865548,0.6224410173136637,2.115373432516505
0.00019076411574264513,0.00028037391123506797,0.0005338283697401681,0.5788128180035813,2.054775070088928
0.00016435194657677546,0.00023606558139534038,0.0005360595237368117,0.6096325127321952,2.1128212616447244
0.00014982347577300882,0.00023247054697777514,0.0004438165656877383,0.6444681271951688,2.355685459255014
0.00013535413882492385,0.00019923416599666632,0.0004308096588081127,0.6495602936146991,1.9995904860006934
0.00012055106672271055,0.000167209662141783,0.00036611671068928844,0.6636726031461866,2.2060369698368145
0.00010194547724937289,0.00014506536612147832,0.0003793528295659367,0.6100550459558697,2.258863731021087
0.00010312574960517394,0.00012922195999533336,0.0003208893278021801,0.6646774117619901,2.205575883834448
8.355456395865866e-05,0.00011643473668193902,0.0002958155099312009,0.6349291788787916,2.165847786008472
8.077938323443458e-05,0.00010234332006773407,0.00026775860840433813,0.5848531521177166,2.2610551233036236
7.421657883025796e-05,9.245749578963562e-05,0.00022095764266692508,0.6373416287771131,2.0968575607950317
6.337817906438073e-05,8.280250803132737e-05,0.00019155527088593314,0.6098027758913427,2.242429058644015
5.9691288377176795e-05,7.493674811270814e-05,0.00018786586217398965,0.6313785027811911,2.3192310915569703
5.619327468708928e-05,6.561242580283717e-05,0.00017800679219063902,0.6160150334121324,2.1023206241161945
4.850454112316584e-05,5.5089629793523465e-05,0.0001556322692019217,0.6484612160083754,2.1217675518246786
4.234447483167149e-05,4.9546136916633924e-05,0.00014432333645747188,0.6249275468480076,2.2056416194960082
3.507665257314993e-05,4.2363556459030805e-05,0.00013102090222863845,0.6116013008229795,2.280552589636119
3.4524676667443144e-05,3.70946100790637e-05,0.00010721923689773762,0.6424797254104867,2.3112327171070177
3.173920826531486e-05,3.615269514750415e-05,0.00010419583263002198,0.6249526227055351,2.2534526791699228
2.8823565097740576e-05,2.9202357005079178e-05,0.00010044138297798369,0.6084031246503524,2.1349837033540013
2.5633038590329263e-05,2.850140451249934e-05,8.22992421001758e-05,0.6502364050851387,2.0959463760407337
2.4512867688999114e-05,2.3125045886575115e-05,7.001605910463239e-05,0.6085328690709563,2.2150596466562558
2.137011467576764e-05,2.103484875233933e-05,6.829427437256824e-05,0.6028780926775716,2.2286879814135805
1.9710764657139266e-05,1.9231974600545313e-05,6.114364825738479e-05,0.6052984729576337,2.0971702378110724
1.8389358163086527e-05,1.6266327281290227e-05,5.718878899856491e-05,0.5823916162305799,2.198992195893
1.5627093011810888e-05,1.4523490933029541e-05,4.893744650839731e-05,0.6049719157001567,2.2229013484696827
1.4444481324283728e-05,1.2443532279864845e-05,4.5940431950190416e-05,0.6647171620764176,2.2854536125647456
1.4350594006206828e-05,1.0829386038620606e-05,3.7627981311521467e-05,0.5961938544482847,2.1068288938316484
1.2357917614903868e-05,9.64540310773925e-06,3.853519839716014e-05,0.618883322847253,2.2426258173504614
1.0240556039015926e-05,8.338854314188395e-06,3.579094694446104e-05,0.5912542083550788,2.09114917628517
9.744642112814385e-06,8.071350488360763e-06,3.200998530050044e-05,0.6035525201686088,2.156321272912661
9.058300391065118e-06,6.6917807740416935e-06,2.5880523056467682e-05,0.6562684717176668,2.1868863046676634
8.431396548829885e-06,6.434435436866387e-06,2.529413289922411e-05,0.6408700454375013,2.3269533278343943
7.337352966296587e-06,4.820620704694128e-06,1.9958763469694126e-05,0.6035876864417999,2.484587492607296
6.4823249719293e-06,4.85703732218485e-06,2.0806846497594368e-05,0.6188460633235268,2.2160056927364704
5.833966888012285e-06,4.446764584412844e-06,1.8613131963803447e-05,0.5982523985223276,2.237219470560509
5.582390893882272e-06,3.8130492251586894e-06,1.621091863933282e-05,0.5992886172899364,2.282170082373606
4.983367457454839e-06,3.552546161477132e-06,1.546157001412731e-05,0.5960577672946759,2.0742726455886085
4.357387559193309e-06,3.0740289715613714e-06,1.3847670952658158e-05,0.5964968611235628,2.2609460793816067
3.991169243236016e-06,2.608477696688641e-06,1.2900248528441372e-05,0.6267672570345106,2.0847960749282692
3.5747499738923693e-06,2.3614758408792327e-06,1.1283132420578955e-05,0.6334714162996928,2.336714717344119
3.382461119581859e-06,2.275130788614102e-06,1.0235714235451853e-05,0.6307861761207323,2.3204267652841386
2.8920022686511098e-06,1.824181928138184e-06,8.452873494630197e-06,0.6145108875006843,2.2377703449058015
2.745137208778978e-06,1.6189623339828453e-06,7.90779555794616e-06,0.5850959085946487,2.122972117410385
2.5230262892522665e-06,1.3972493467552044e-06,7.366287715116331e-06,0.6170450802143025,2.3401303328082212
2.2553803399591106e-06,1.2755466722017004e-06,6.886438248884732e-06,0.5958320536787552,2.2165483382749227
1.939801158143346e-06,1.0757383200051093e-06,6.16930899532306e-06,0.6405181319373218,2.2034346261699147
1.917800016797544e-06,1.0052080474052686e-06,5.929837596323407e-06,0.6324791020207146,2.2446160087984035
1.6037152083391712e-06,9.884948234027943e-07,4.887701657935824e-06,0.6371929909673502,2.0435017812200225
