C0,C1,C2,C3,C4
0.05682693530365843,0.3724612665945524,0.15044733370738986,0.35686163362069917,0.6947450908607119
0.05748299797364578,0.34366802666307034,0.14993496999434067,0.3590252675022115,0.6908699218203944
0.05495277537008361,0.3398034690020997,0.14311484203536753,0.353104338684414,0.7243136916837555
0.05339230024093233,0.33153988990133054,0.13884544663773357,0.3583188215501155,0.7400335684746308
0.051400866915871576,0.3303976304961114,0.1319980098132267,0.3346757297950472,0.7817917630095541
0.05016971655919619,0.30439339618481004,0.13929751972202972,0.34488351977746795,0.8035112896751135
0.043545731223299924,0.30329845655975324,0.12725775566265368,0.3333581811291276,0.7261526254821231
0.04537735338068911,0.31100014217985583,0.13747519708601072,0.33800896000953834,0.7387126213787247
0.039124671510258995,0.3193360731635581,0.13058094714679944,0.3527490908809251,0.7588203921937732
0.039735950236931404,0.30816014299716976,0.11737656773329476,0.33472587155898287,0.7592079522970794
0.036225080464567835,0.3150537381870389,0.11402315523277315,0.3090652522462987,0.787861145036543
0.03938682098936378,0.29692586486583944,0.11268690704660082,0.32946491154949437,0.7938094629246127
0.03837665734834703,0.277477867002606,0.1184783972847403,0.3222268489174646,0.7924743374408905
0.03484200245043309,0.27639410066081815,0.10525679555870036,0.31058847432302034,0.8324250214744566
0.03626154958630075,0.2502503657179466,0.09948646555700763,0.3189795570145568,0.7903563801293549
0.03176543600898936,0.2568383363224153,0.10253501649104013,0.3408607895075791,0.7670641045396835
0.031671617034026614,0.25126138320994246,0.10123990177914109,0.3490956973972804,0.7556111591231485
0.030547522496920033,0.25969766163570684,0.09429636442021332,0.31958103281401956,0.7776488354286513
0.02803701723433934,0.2585228575082474,0.10010396730099837,0.33783592729383527,0.7818854140820006
0.02873972417742921,0.24163796794248216,0.09214175357127803,0.3389172205530929,0.7589852726269612
0.029356757675617805,0.23676320484492736,0.09019655066721888,0.3075528791172271,0.8474697127885509
0.025201887703775606,0.22315280412033853,0.08304965928171285,0.3208610384247612,0.8363609671854182
0.026262448537965735,0.2321738539082098,0.08333276318611986,0.31965112765108944,0.8206265753044831
0.02430510433475704,0.23123730174583307,0.08050103162201305,0.3212760816174451,0.8093059473983385
0.025265517662928266,0.22866530637258073,0.07147334936281292,0.2976649858134206,0.7901694329353129
0.023207108545048438,0.2135469893658649,0.07717394934586352,0.3123686260742717,0.8165612720426375
0.022562988633249743,0.23353760337549098,0.06872230647622073,0.32901129691924685,0.9148611427592561
0.02174628474658641,0.22245127365505346,0.07175933399773682,0.33039955419020983,0.7802513372469747
0.020665597022875896,0.2075688370790582,0.06559788129822021,0.3363451661167887,0.8647835177032759
0.018647612445219855,0.20019570794653335,0.0730967477545811,0.3080438262976986,0.8894738137810186
0.02012676889332235,0.19815551852793348,0.06647263212396158,0.33440104615665106,0.8722936783022742
0.01739707333500355,0.19823999614523147,0.06584949760965345,0.31827052570814596,0.8602346776510312
0.017941147485217756,0.19329550195721606,0.06402138006889532,0.2921014919428252,0.9017802883586912
0.0175819835267557,0.19358133855365833,0.05672676142965029,0.3171586631851844,0.8396782005240968
0.016016541564125113,0.192187934883229,0.05279849827554712,0.3023519411018796,0.9015135419332431
0.016097999666548853,0.19307646675732326,0.055610970396561765,0.31191346022958594,0.9359739891173863
0.01618117104430564,0.1880122038814084,0.05661748094072861,0.30322056348485016,0.851614190972451
0.014918279626091137,0.17574625999047733,0.05319993185746856,0.3180362193811412,0.8626312985980903
0.0139125116843557,0.17604761909898592,0.05302019482901449,0.3053865287435434,0.8999251023322711
0.01231059192024534,0.16761724967238495,0.051717416083454835,0.2977959568581606,0.9337212937597945
0.012940415960310708,0.1632899958215439,0.045453946974983644,0.31170425442872185,0.9494880367648956
0.012700513358920237,0.1768000506891672,0.047413077610932,0.3021107428334525,0.9288100581358677
0.01230830875438445,0.15836997574107542,0.04902610862790356,0.2930551018320418,0.8828170863476089
0.011676317954661241,0.17111102989724852,0.04306482184038918,0.3120836714416227,0.8694009118394912
0.01190836971049127,0.1535297642947872,0.039263341887858745,0.29102411912639664,0.92162899679133
0.011073047528172772,0.15452247733510618,0.04104836257083333,0.28729183564837074,0.9300766699905272
0.010901448717596532,0.1568539467520725,0.03942530694729998,0.28741982630879537,0.8777502769908332
0.010865683213671378,0.14782994661006255,0.03960010850210517,0.2755625845536231,0.9229936846419851
0.009870359672741443,0.1474094304244091,0.036412762514616386,0.28523515184316894,0.935629271567845
0.009755583012791379,0.14124192925380297,0.036740965090605475,0.31230016644772535,0.9645755609888826
0.010363798189878854,0.13749634666797605,0.03234186742819535,0.2791227275418469,0.8915502393438063
0.009540271855270111,0.13684280652473108,0.03557961865684556,0.28873129405522974,0.9514793229392933
0.008445968229873754,0.13188062736599082,0.03546835955331474,0.274879146199357,0.889462350852165
0.008579144525641616,0.14177569433784676,0.034008115992735274,0.27962133183625043,0.9194557105906095
0.008504666136172711,0.12995152122463854,0.02943912173304742,0.30299104373905,0.934746470678426
0.008433854307098906,0.13747560380151938,0.030764747733632542,0.29486057264480603,0.9969692538435393
0.007813818826074754,0.11286176644761593,0.025929650174784345,0.2767522635862394,1.066968748175275
0.007347881326914239,0.12440644551651871,0.02886243255728335,0.2827764652086467,0.9537819114860489
0.007043978548293249,0.1249776533212227,0.027590184461518962,0.2724336722215342,0.9650409059482014
0.007194558661183611,0.11877459060379704,0.025742103851831212,0.2719782140418693,0.9865583572847351
0.006864532418668476,0.12335965180989979,0.026341515576432266,0.26959660187592294,0.8985816811555751
0.006418379777383899,0.11919606245616346,0.02532226060206009,0.268886254711828,0.9814738905543287
0.00628791651748096,0.1130429762900394,0.02532361003242861,0.28158382749079774,0.9068372975139545
0.006023392204435227,0.11436860561382411,0.02377347326332485,0.2836456871748759,1.0184264799626481
0.006093779082962781,0.12299948133295557,0.023137876655150474,0.2815049715040861,1.0132847474570985
0.005567770920541062,0.10984743939106818,0.02048552457535731,0.2733351098953165,0.979040699129886
0.005643816212994787,0.10825567318801695,0.020528109170664208,0.2593953866983678,0.9305367422602557
0.0055350806623613216,0.10337957940633889,0.020463317459238906,0.27266479242206254,1.027581194593258
0.005276156369649948,0.1040758155787291,0.02045435986790288,0.26243447202886466,0.975042329296299
0.0048370436251747384,0.09659525215959686,0.0195829621703852,0.28120393789177006,0.9709576889596746
0.005098382353964761,0.09940982804315915,0.02012003495145531,0.27678174976516745,0.9907867090749218
0.00455054689940869,0.10828553456725837,0.01775153834212517,0.2779535096650653,0.903515499590659
